,size,floyd_time,djikstra_time
0,5,0.0004761219024658203,0.0002887248992919922
1,10,0.0037174224853515625,0.002397775650024414
2,15,0.02030038833618164,0.004590749740600586
3,20,0.037453651428222656,0.017122268676757812
